336
-1326.46 -214.184 417.46
-1434.27 -62.8094 433.864
-1539.03 72.4962 450.0
-1637.94 227.974 450.0
-1662.39 255.345 450.0
-1684.07 304.439 450.0
-1700.34 338.726 450.0
-1715.65 376.384 450.0
-1729.61 422.61 450.0
-1740.45 481.153 450.0
-1746.95 518.014 450.0
-1750.98 560.131 450.0
-1757.8 614.502 450.0
-1766.47 673.286 450.0
-1774.06 735.01 450.0
-1786.3 793.347 450.0
-1795.74 856.265 450.0
-1800.08 921.257 450.0
-1804.41 975.406 450.0
-1807.49 1026.56 450.0
-1817.42 1095.86 450.0
-1823.93 1152.23 450.0
-1825.01 1178.89 450.0
-1821.62 1266.85 450.0
-1827.18 1324.61 450.0
-1833.68 1386.41 450.0
-1842.82 1450.59 450.0
-1843.98 1484.41 450.0
-1842.45 1508.18 450.0
-1839.38 1536.54 450.0
-1837.08 1563.37 450.0
-1838.04 1577.8 450.0
-1837.08 1597.1 450.0
-1837.08 1620.87 450.0
-1835.55 1643.86 450.0
-1833.25 1666.1 450.0
-1829.41 1681.43 450.0
-1824.69 1697.94 450.0
-1813.85 1722.69 450.0
-1805.21 1739.97 450.0
-1791.16 1756.13 450.0
-1774.19 1770.29 450.0
-1754.43 1782.4 450.0
-1724.18 1800.44 450.0
-1693.92 1812.33 450.0
-1652.87 1823.14 450.0
-1626.94 1826.92 450.0
-1582.64 1839.35 450.0
-1555.63 1843.26 450.0
-1526.46 1851.24 450.0
-1492.97 1859.89 450.0
-1464.88 1867.45 450.0
-1432.31 1874.61 450.0
-1261.34 1911.14 450.0
-1070.0 1948.53 450.0
-832.192 1984.78 450.0
-507.808 2000.0 450.0
-327.398 1997.46 450.0
-229.833 1992.11 450.0
-138.241 1988.87 450.0
-71.9341 1983.37 450.0
-20.142 1978.77 450.0
46.924 1971.75 450.0
102.971 1969.11 450.0
151.796 1958.43 450.0
215.3 1948.11 450.0
252.687 1935.32 450.0
317.271 1918.31 450.0
397.099 1878.64 450.0
461.186 1842.42 450.0
564.746 1765.09 450.0
679.926 1652.64 450.0
768.458 1545.01 450.0
815.272 1403.14 450.0
855.518 1252.21 450.0
897.628 963.915 450.0
934.948 620.338 450.0
924.947 418.772 450.0
909.064 264.765 445.0
898.438 141.096 440.0
895.056 60.6337 435.0
892.508 31.6501 434.0
888.984 6.71307 433.0
886.793 -23.1954 431.0
885.229 -48.4264 428.933
882.826 -73.1713 424.0
887.152 -101.051 420.0
897.035 -124.958 415.208
909.05 -154.651 408.692
916.686 -171.773 404.244
923.478 -186.084 400.534
930.017 -204.034 395.463
936.398 -221.487 390.878
945.424 -245.23 384.327
955.031 -274.136 376.979
968.447 -318.242 368.614
982.099 -365.471 363.415
993.965 -410.377 358.528
1002.71 -446.686 353.523
1006.04 -471.928 349.613
1010.06 -497.875 347.657
1010.54 -526.429 345.56
1008.48 -560.174 345.56
1003.5 -607.212 345.56
1000.67 -663.726 345.56
994.571 -716.514 345.56
990.627 -754.321 345.56
982.708 -797.964 345.56
974.864 -833.267 346.925
964.479 -886.553 346.925
948.712 -950.273 346.925
921.2 -1050.52 346.925
901.016 -1141.8 346.925
874.173 -1217.51 346.925
847.146 -1286.98 346.925
813.569 -1345.28 346.925
774.258 -1400.68 346.925
730.033 -1462.5 346.925
693.18 -1509.16 346.925
666.972 -1551.22 346.925
633.395 -1594.28 346.925
600.636 -1635.74 346.925
569.515 -1679.22 346.925
521.641 -1739.87 346.925
480.666 -1798.21 346.925
438.78 -1857.0 346.925
401.4 -1906.04 345.0
340.627 -1981.91 340.0
295.903 -2032.17 335.0
261.185 -2055.32 330.0
211.609 -2073.9 325.0
173.598 -2084.24 320.0
146.428 -2086.39 310.0
121.257 -2086.05 305.0
94.3874 -2081.79 300.0
61.4573 -2077.8 295.0
35.2526 -2075.28 290.0
9.67517 -2073.21 285.0
-21.8981 -2068.24 280.0
-58.7814 -2065.73 270.0
-112.363 -2063.69 265.0
-150.881 -2061.5 260.0
-193.793 -2062.38 255.0
-240.598 -2064.06 250.0
-307.028 -2068.74 240.0
-376.603 -2078.77 230.0
-442.557 -2089.19 220.0
-602.806 -2123.13 210.0
-731.786 -2167.99 200.0
-864.486 -2200.5 190.0
-1013.58 -2234.84 170.0
-1091.32 -2244.88 160.0
-1208.46 -2246.06 150.0
-1296.27 -2228.26 140.0
-1368.53 -2205.83 130.0
-1424.99 -2180.52 125.0
-1449.57 -2169.45 120.0
-1465.87 -2161.15 115.0
-1481.02 -2152.84 110.0
-1500.61 -2142.16 105.0
-1522.95 -2130.94 100.0
-1543.72 -2119.73 95.0
-1564.77 -2110.57 90.0
-1585.73 -2098.14 85.0
-1605.33 -2086.96 80.0
-1638.88 -2067.97 70.0
-1659.39 -2055.31 65.0
-1674.73 -2037.03 61.0
-1687.36 -2022.5 58.0
-1696.27 -2008.06 55.0
-1703.51 -1993.95 50.0
-1709.45 -1981.73 48.0
-1712.86 -1968.42 46.0
-1715.2 -1955.31 44.0
-1717.82 -1940.71 42.0
-1719.92 -1925.0 40.0
-1722.57 -1906.59 35.0
-1725.5 -1884.36 30.0
-1734.62 -1748.02 9.92687
-1733.61 -1615.2 -5.11059
-1732.99 -1407.19 -5.11059
-1733.6 -1275.8 -5.11059
-1733.84 -1188.11 -5.11059
-1734.05 -1129.87 -5.111
-1734.51 -1077.07 -5.11059
-1731.99 -1035.37 -5.11059
-1724.75 -1026.94 -5.11059
-1713.61 -1022.63 -5.11059
-1695.19 -1022.47 -5.1106
-1678.4 -1022.67 -5.11059
