485
863.522 559.674 66.0
864.082 548.457 65.0
864.652 532.894 64.0
864.964 511.144 63.0
865.477 484.709 62.0
864.844 462.256 61.0
866.089 435.293 60.0
864.547 374.654 56.9396
865.553 327.797 56.7902
866.576 271.292 55.5654
867.293 232.704 54.7571
869.84 195.494 53.9516
873.333 167.931 51.3712
874.227 143.124 49.5813
876.178 120.857 47.1249
877.907 91.0127 46.8869
876.679 65.1947 45.0
876.829 36.0587 44.0
876.904 -10.2469 43.0
876.02 -75.3914 42.0
876.526 -142.379 41.0
876.248 -173.215 40.0
878.154 -202.909 40.0
879.3 -235.011 39.0
879.992 -267.916 39.0
880.835 -300.018 38.0
881.994 -329.297 37.0
882.932 -369.84 36.0
883.682 -419.599 35.0
884.343 -482.198 35.0
882.809 -542.389 35.0
881.158 -604.186 35.0
881.672 -669.193 35.0
881.689 -754.481 35.0
878.477 -799.206 35.0
878.39 -863.411 35.0
854.009 -932.43 36.0
834.22 -1006.27 37.0
807.839 -1060.84 38.0
790.717 -1121.83 39.0
765.279 -1193.41 40.0
748.536 -1251.68 41.0
729.68 -1319.74 42.0
705.961 -1432.73 43.0
698.208 -1451.91 45.0
693.933 -1468.83 50.0
687.134 -1484.84 55.0
679.663 -1498.82 57.3873
672.535 -1512.02 59.3248
663.486 -1521.62 62.4673
656.381 -1529.67 65.4547
649.094 -1536.26 67.8987
640.543 -1539.13 69.1056
631.435 -1540.22 69.1056
616.015 -1541.22 69.1056
599.844 -1539.11 69.1056
587.356 -1538.07 69.1056
576.889 -1533.15 69.1056
559.523 -1524.13 69.1056
538.679 -1504.15 69.1056
513.355 -1486.31 69.1056
491.12 -1472.3 69.1056
476.611 -1463.83 69.106
467.598 -1460.45 69.106
378.197 -1425.35 69.106
340.627 -1418.15 69.106
298.61 -1413.46 69.106
227.414 -1405.71 69.106
147.132 -1395.05 69.106
54.373 -1373.72 69.106
5.53859 -1358.22 69.106
-30.5225 -1344.26 69.106
-79.4384 -1326.55 69.1056
-112.352 -1319.24 69.1056
-170.868 -1311.8 69.1056
-198.272 -1307.26 69.1056
-225.521 -1302.76 69.1056
-250.549 -1299.39 69.1056
-264.843 -1297.74 69.1056
-279.146 -1295.76 69.1056
-292.856 -1295.95 69.1056
-309.288 -1298.5 69.1056
-328.143 -1303.15 69.1056
-350.178 -1309.07 69.1056
-367.316 -1314.24 69.1056
-384.454 -1318.73 69.1056
-396.695 -1322.68 69.1056
-408.937 -1326.18 69.1056
-418.73 -1330.51 69.1056
-429.538 -1339.1 69.1056
-449.949 -1355.95 69.1056
-484.088 -1388.26 69.1056
-539.396 -1425.56 69.1056
-588.141 -1444.83 69.1056
-659.287 -1463.82 69.1056
-766.498 -1479.01 69.1056
-877.413 -1492.3 69.1056
-970.463 -1505.6 69.1056
-1059.71 -1516.99 69.1056
-1135.68 -1522.69 69.1056
-1200.24 -1528.38 69.1056
-1261.94 -1534.82 69.1056
-1308.44 -1541.68 69.1056
-1352.07 -1543.58 69.1056
-1401.38 -1540.7 69.1056
-1445.01 -1535.99 69.1056
-1477.22 -1528.95 69.1056
-1495.85 -1524.06 69.1056
-1513.92 -1517.78 69.1056
-1530.87 -1509.83 69.1056
-1545.36 -1501.58 69.1056
-1559.53 -1490.4 69.1056
-1573.81 -1471.62 69.1056
-1581.07 -1458.11 69.106
-1584.7 -1440.5 69.106
-1584.37 -1421.56 69.106
-1582.38 -1406.84 69.106
-1579.67 -1392.05 69.106
-1576.81 -1382.7 69.106
-1572.23 -1373.55 69.106
-1564.33 -1361.6 69.106
-1552.7 -1345.99 69.106
-1533.7 -1322.51 69.1056
-1515.15 -1304.64 69.1056
-1496.89 -1287.55 69.1056
-1478.46 -1267.61 69.1056
-1467.52 -1254.32 69.1056
-1454.93 -1236.28 69.1056
-1440.94 -1220.14 69.1056
-1424.19 -1205.52 69.1056
-1404.06 -1190.12 69.1056
-1380.14 -1172.45 69.1056
-1354.56 -1164.83 69.1056
-1342.62 -1163.7 69.106
-1333.55 -1164.65 69.106
-1320.42 -1167.76 69.106
-1304.13 -1176.08 69.106
-1288.92 -1185.95 69.106
-1277.18 -1193.16 69.106
-1251.86 -1205.4 69.1056
-1239.27 -1211.39 69.106
-1228.1 -1216.95 69.106
-1216.98 -1221.62 69.106
-1204.82 -1228.16 69.106
-1194.9 -1235.54 69.106
-1187.4 -1248.84 69.1056
-1183.21 -1258.71 69.1056
-1179.74 -1264.24 69.1056
-1174.0 -1269.03 69.106
-1167.63 -1271.44 69.106
-1159.66 -1273.36 69.106
-1149.64 -1272.87 69.106
-1139.52 -1269.94 69.106
-1131.9 -1266.5 69.106
-1124.35 -1261.76 69.106
-1116.96 -1255.39 69.106
-1110.74 -1248.8 69.106
-1106.38 -1240.86 69.106
-1102.04 -1232.74 69.106
-1099.57 -1224.63 69.106
-1097.5 -1207.97 69.1056
-1095.99 -1193.33 69.106
-1097.43 -1174.91 69.1056
-1104.46 -1161.31 69.1056
-1116.88 -1153.64 69.1056
-1130.6 -1147.26 69.106
-1145.72 -1142.98 69.106
-1154.49 -1141.65 69.106
-1161.74 -1142.47 69.106
-1168.28 -1143.64 69.106
-1174.49 -1142.86 69.106
-1182.88 -1140.48 69.106
-1196.86 -1133.85 69.106
-1209.61 -1125.98 69.106
-1223.51 -1117.95 69.106
-1239.06 -1109.08 69.106
-1256.54 -1101.79 69.1056
-1263.7 -1096.62 69.106
-1269.9 -1090.46 69.106
-1276.9 -1082.52 69.106
-1284.26 -1074.75 69.106
-1291.65 -1067.42 69.106
-1300.65 -1057.27 69.106
-1310.9 -1042.38 69.106
-1316.04 -1032.26 69.106
-1320.6 -1021.02 69.106
-1323.34 -1013.13 69.106
-1325.51 -1003.86 69.106
-1328.72 -990.708 69.106
-1333.07 -973.484 69.106
-1338.41 -951.083 69.106
-1342.99 -931.992 69.106
-1347.32 -915.955 69.106
-1353.18 -891.773 69.106
-1356.74 -873.445 69.106
-1362.34 -839.335 69.106
-1366.92 -818.207 69.106
-1373.79 -792.498 69.106
-1384.74 -771.879 69.106
-1394.46 -758.16 69.106
-1405.87 -744.388 69.106
-1420.38 -732.102 69.106
-1433.11 -721.987 69.106
-1445.35 -712.837 69.106
-1456.01 -703.15 69.106
-1461.11 -696.786 69.106
-1465.69 -688.386 69.106
-1466.45 -679.731 69.106
-1465.94 -670.822 69.106
-1463.91 -663.186 69.106
-1459.58 -655.549 69.106
-1452.96 -647.403 69.106
-1445.32 -642.312 69.106
-1436.16 -639.003 69.106
-1424.45 -636.458 69.106
-1413.0 -636.203 69.106
-1400.01 -637.221 69.106
-1387.29 -639.512 69.106
-1377.87 -642.567 69.106
-1364.63 -647.403 69.106
-1353.43 -656.567 69.106
-1345.79 -666.749 69.106
-1338.16 -678.204 69.106
-1330.52 -693.732 69.106
-1320.59 -713.841 69.106
-1311.18 -732.678 69.106
-1299.72 -749.479 69.106
-1295.14 -756.097 69.106
-1288.69 -768.288 69.106
-1281.39 -784.097 69.106
-1275.54 -799.24 69.106
-1271.99 -812.246 69.106
-1268.76 -825.335 69.106
-1266.34 -838.973 69.106
-1262.81 -853.081 69.106
-1258.55 -867.427 69.106
-1253.94 -879.535 69.106
-1249.85 -888.305 69.106
-1244.09 -896.997 69.106
-1236.29 -907.827 69.106
-1227.88 -917.048 69.106
-1221.0 -924.4 69.106
-1211.79 -933.352 69.106
-1203.39 -940.189 69.106
-1192.36 -947.695 69.106
-1181.81 -955.055 69.106
-1172.03 -962.129 69.106
-1161.16 -970.365 69.106
-1150.89 -977.733 69.106
-1135.61 -987.441 69.106
-1116.98 -996.749 69.106
-1103.42 -1003.52 69.106
-1090.37 -1009.25 69.106
-1076.21 -1014.12 69.106
-1065.39 -1015.63 69.106
-1036.06 -1018.92 69.106
-1016.68 -1021.01 69.1056
-1004.07 -1023.65 69.106
-989.196 -1026.36 69.106
-968.907 -1031.67 69.1056
-937.671 -1045.31 69.1056
-903.146 -1059.4 69.1056
-871.909 -1065.65 69.1056
-839.029 -1067.1 69.1056
-802.86 -1063.66 69.1056
-770.445 -1051.85 69.1056
